id,Gender_A,Age_A,Householdsize,MaritalStatus,Education_A,Paidwork,Income,total_friends,total_colleagues,total_neighbors,total_grandparents,total_parents,total_siblings,total_children,total_relatives,total_allgroups,visit,receive,dining,bar,cinema,recreation,vacation,shopping,visit_category,receive_category,dining_category,bar_category,cinema_category,recreation_category,vacation_category,shopping_category
322439,2.0,2.0,3.0,3.0,3.0,24.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,20.0,33.0,1.447945205479452,0.2794520547945205,0.043835616438356165,0.0,0.005479452054794521,0.0,0.0,0.03287671232876712,4,2,3,,,,,
322440,1.0,3.0,1.0,1.0,3.0,40.0,5.0,6.0,21.0,4.0,0.0,1.0,4.0,0.0,1.0,37.0,0.10684931506849314,0.46301369863013697,0.015068493150684932,0.03424657534246575,0.0,0.0,0.0,0.0,1,3,2,,,,,
322441,1.0,4.0,1.0,1.0,3.0,40.0,5.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.04657534246575342,0.04657534246575342,0.016438356164383564,0.0,0.0,0.0,0.008219178082191782,0.0,1,1,2,,,,,
322443,2.0,2.0,1.0,1.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,7.0,18.0,4.410958904109589,2.0054794520547943,0.12054794520547944,0.15205479452054793,0.15753424657534246,0.18356164383561643,0.02602739726027397,0.4767123287671233,4,4,4,,,,,
322444,1.0,3.0,2.0,3.0,2.0,20.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,11.0,1.356164383561644,1.3753424657534248,0.32602739726027397,0.27534246575342464,0.016438356164383564,1.052054794520548,0.07397260273972603,0.12876712328767123,3,4,4,,,,,
322446,2.0,3.0,3.0,4.0,2.0,24.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,9.0,0.7972602739726027,0.7972602739726027,0.07260273972602739,0.012328767123287671,0.010958904109589041,0.010958904109589041,0.010958904109589041,0.010958904109589041,3,3,4,,,,,
322447,2.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,5.0,12.0,1.0,2.0,5.0,2.0,15.0,43.0,0.0027397260273972603,0.0027397260273972603,0.015068493150684932,0.004109589041095891,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,1,1,2,,,,,
322449,2.0,3.0,3.0,3.0,3.0,28.0,3.0,3.0,10.0,1.0,2.0,2.0,0.0,2.0,0.0,20.0,0.14246575342465753,0.136986301369863,0.010958904109589041,0.004109589041095891,0.010958904109589041,0.03561643835616438,0.004109589041095891,0.004109589041095891,1,2,2,,,,,
322450,1.0,4.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.03013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,1,1,1,,,,,
322451,2.0,3.0,3.0,4.0,3.0,40.0,4.0,7.0,10.0,10.0,0.0,0.0,4.0,0.0,24.0,55.0,1.806849315068493,2.06986301369863,0.5054794520547945,0.009589041095890411,0.21232876712328766,0.33835616438356164,0.024657534246575342,0.6684931506849314,4,4,4,,,,,
322452,1.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.19726027397260273,0.0027397260273972603,0.0027397260273972603,0.06575342465753424,0.0,0.0,0.0,0.0,2,1,2,,,,,
322454,1.0,2.0,1.0,1.0,2.0,10.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,3.0,13.0,0.4383561643835616,0.18904109589041096,0.01643835616438356,0.0,0.010958904109589041,0.0,0.0,0.00821917808219178,2,2,2,,,,,
322456,2.0,3.0,3.0,4.0,2.0,20.0,2.0,2.0,3.0,6.0,0.0,3.0,1.0,2.0,4.0,21.0,0.06575342465753424,0.06575342465753424,0.0027397260273972603,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.010958904109589041,1,1,2,,,,,
322458,2.0,4.0,1.0,1.0,3.0,36.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,6.0,16.0,0.1424657534246575,0.09315068493150684,0.0136986301369863,0.0,0.0,0.00821917808219178,0.0,0.00821917808219178,1,2,2,,,,,
322459,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,0.056164383561643834,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322461,1.0,3.0,3.0,4.0,2.0,40.0,4.0,3.0,5.0,6.0,0.0,4.0,1.0,3.0,4.0,26.0,5.204109589041096,5.265753424657534,0.00821917808219178,0.0,0.0,0.0,0.00821917808219178,0.0,4,4,2,,,,,
322462,1.0,3.0,3.0,3.0,3.0,40.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,1.3945205479452054,1.3945205479452054,1.0,1.0,1.0,1.0,1.0,4,4,4,,,,,
322463,2.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,8.0,0.00958904109589041,0.13150684931506848,0.010958904109589041,0.0,0.005479452054794521,1.0,0.0,0.0,1,2,2,,,,,
322465,1.0,3.0,3.0,3.0,3.0,32.0,4.0,2.0,1.0,4.0,3.0,3.0,5.0,2.0,0.0,20.0,0.27123287671232876,0.0,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,
322467,2.0,3.0,2.0,3.0,2.0,16.0,3.0,2.0,10.0,8.0,2.0,2.0,1.0,1.0,6.0,32.0,0.19726027397260273,0.4931506849315068,0.0410958904109589,0.00958904109589041,0.01643835616438356,0.06575342465753424,0.0,0.5260273972602739,2,3,3,,,,,
322472,1.0,1.0,3.0,4.0,3.0,5.0,1.0,30.0,11.0,0.0,2.0,2.0,2.0,0.0,14.0,61.0,4.357534246575343,4.034246575342466,0.3219178082191781,0.08356164383561644,0.17260273972602738,1.532876712328767,0.16986301369863013,0.09726027397260274,4,4,4,,,,,
322475,1.0,3.0,3.0,3.0,2.0,4.0,3.0,12.0,1.0,5.0,0.0,0.0,4.0,2.0,24.0,48.0,4.104109589041096,0.5260273972602739,0.0,0.03287671232876712,0.0,0.0,0.0,0.0,4,3,1,,,,,
322476,2.0,2.0,3.0,3.0,3.0,32.0,4.0,4.0,5.0,0.0,4.0,4.0,4.0,2.0,13.0,36.0,2.521917808219178,2.275342465753425,0.06438356164383562,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.0,0.01643835616438356,4,4,3,,,,,
322484,1.0,3.0,2.0,2.0,2.0,40.0,3.0,4.0,5.0,1.0,0.0,1.0,3.0,0.0,14.0,28.0,0.5260273972602739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,,,,,
322485,2.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04931506849315068,0.04931506849315068,0.0,0.0,0.0,0.0,0.0,0.00821917808219178,1,1,1,,,,,
322486,1.0,4.0,1.0,1.0,2.0,20.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.40273972602739727,0.0,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0027397260273972603,0.0027397260273972603,0.03287671232876712,2,1,1,,,,,
322487,2.0,5.0,1.0,1.0,2.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,6.0,5.0,0.0,21.0,1.7424657534246575,2.202739726027397,0.13561643835616438,0.10821917808219178,0.0273972602739726,0.021917808219178082,0.021917808219178082,0.13424657534246576,4,4,4,,,,,
322488,2.0,2.0,3.0,3.0,3.0,24.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,9.0,0.1698630136986301,0.07260273972602739,0.02054794520547945,0.0,0.0,0.0,0.009589041095890411,0.012328767123287671,2,2,3,,,,,
322493,1.0,3.0,3.0,3.0,2.0,40.0,4.0,7.0,6.0,4.0,0.0,4.0,7.0,1.0,31.0,60.0,3.347945205479452,1.9616438356164383,2.7972602739726025,0.09863013698630137,0.09863013698630137,0.09863013698630137,0.09863013698630137,0.00821917808219178,4,4,4,,,,,
322494,2.0,2.0,4.0,3.0,2.0,24.0,3.0,4.0,0.0,4.0,4.0,4.0,13.0,0.0,53.0,82.0,1.2,0.9863013698630136,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,,,,,
322495,2.0,3.0,2.0,2.0,2.0,36.0,5.0,3.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,1.0493150684931507,1.0342465753424657,0.06712328767123288,0.004109589041095891,0.008219178082191782,0.05205479452054794,0.0136986301369863,0.02602739726027397,3,3,3,,,,,
322496,1.0,1.0,3.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,13.0,0.3972602739726027,0.21643835616438356,0.0136986301369863,0.1972602739726027,0.0410958904109589,0.39452054794520547,0.008219178082191782,0.01643835616438356,2,2,2,,,,,
322498,1.0,3.0,2.0,4.0,2.0,39.0,3.0,6.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,12.0,0.13150684931506848,0.13150684931506848,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0,0.0,0.0,1,2,1,,,,,
322499,1.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.42739726027397257,0.0,0.0,0.00821917808219178,0.0,0.0,0.0,0.0,2,1,1,,,,,
322500,1.0,1.0,3.0,2.0,2.0,8.0,1.0,13.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,21.0,3.4356164383561643,4.1589041095890416,0.02328767123287671,0.0,0.0,0.0,0.0027397260273972603,0.0,4,4,3,,,,,
322502,1.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,,,,,
322504,1.0,1.0,3.0,4.0,3.0,39.0,4.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,15.0,2.2356164383561645,2.158904109589041,0.04657534246575342,0.0,0.0,0.2876712328767123,0.03424657534246575,0.01643835616438356,4,4,3,,,,,
322507,1.0,4.0,3.0,4.0,2.0,40.0,4.0,2.0,2.0,3.0,0.0,1.0,6.0,1.0,1.0,16.0,2.717808219178082,2.5863013698630137,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,,,,,
322509,1.0,2.0,2.0,2.0,2.0,36.0,4.0,5.0,2.0,4.0,3.0,4.0,2.0,0.0,37.0,57.0,0.6123287671232877,0.0013698630136986301,0.005479452054794521,0.0,0.10273972602739725,0.0,0.004109589041095891,0.0,3,1,2,,,,,
322510,1.0,5.0,2.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.5260273972602739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,,,,,
322511,1.0,3.0,3.0,3.0,2.0,36.0,5.0,2.0,8.0,1.0,0.0,2.0,2.0,2.0,3.0,20.0,0.5273972602739726,4.2835616438356166,0.6273972602739726,0.004109589041095891,0.0,0.0,0.0,0.0,2,4,4,,,,,
322512,2.0,3.0,3.0,4.0,2.0,20.0,2.0,3.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,20.0,0.13150684931506848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322513,1.0,4.0,3.0,4.0,3.0,40.0,5.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,0.0,18.0,1.310958904109589,1.4712328767123288,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,,,,,
322515,2.0,2.0,2.0,2.0,2.0,34.0,3.0,3.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,16.0,0.9465753424657534,0.173972602739726,0.0,0.0,0.0,0.0,0.0,0.26301369863013696,3,2,1,,,,,
322517,1.0,4.0,1.0,1.0,2.0,36.0,4.0,6.0,12.0,1.0,0.0,0.0,1.0,0.0,5.0,25.0,0.873972602739726,0.36438356164383556,0.008219178082191782,0.0,0.0,0.0,0.0,0.0,3,3,2,,,,,
322520,1.0,3.0,1.0,1.0,2.0,40.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,1.5780821917808219,0.39452054794520547,0.0,0.42739726027397257,0.0,0.0,0.0,0.0,4,3,1,,,,,
322521,2.0,3.0,3.0,4.0,2.0,16.0,4.0,5.0,15.0,8.0,1.0,4.0,2.0,2.0,9.0,46.0,1.1506849315068493,2.0383561643835617,0.030136986301369864,0.008219178082191782,0.05205479452054794,0.02876712328767123,0.02328767123287671,0.17260273972602738,3,4,3,,,,,
322522,1.0,3.0,2.0,2.0,3.0,36.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.01643835616438356,0.005479452054794521,0.01643835616438356,0.0,0.0,0.005479452054794521,0.0,0.0,1,1,2,,,,,
322523,2.0,3.0,3.0,3.0,3.0,20.0,3.0,8.0,15.0,7.0,0.0,5.0,9.0,2.0,11.0,57.0,0.08493150684931505,0.05890410958904109,0.010958904109589041,0.0,0.008219178082191782,0.11506849315068493,0.0,0.02465753424657534,1,1,2,,,,,
322526,2.0,3.0,3.0,3.0,2.0,15.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,12.0,0.5232876712328767,0.48219178082191777,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.01095890410958904,2,3,2,,,,,
322527,1.0,3.0,3.0,3.0,3.0,36.0,5.0,8.0,16.0,3.0,0.0,3.0,1.0,2.0,4.0,37.0,0.00821917808219178,0.0,0.1315068493150685,0.0,0.0,0.0,0.0,0.0,1,1,4,,,,,
322529,2.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5095890410958903,0.8465753424657534,0.0027397260273972603,0.0013698630136986301,0.0013698630136986301,0.00821917808219178,0.0013698630136986301,0.0013698630136986301,2,3,2,,,,,
322530,1.0,2.0,2.0,2.0,3.0,40.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,13.0,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322533,2.0,3.0,3.0,4.0,2.0,32.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,22.0,0.7726027397260273,0.38630136986301367,0.07671232876712328,0.01232876712328767,0.01095890410958904,0.01780821917808219,0.0027397260273972603,0.04246575342465753,3,3,4,,,,,
322534,2.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,16.0,2.0,0.0,22.0,0.273972602739726,1.1945205479452055,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.13150684931506848,2,4,1,,,,,
322536,2.0,3.0,2.0,3.0,2.0,0.0,2.0,7.0,0.0,7.0,0.0,1.0,1.0,1.0,9.0,26.0,0.9493150684931506,0.9164383561643835,0.0136986301369863,0.009589041095890411,0.0410958904109589,0.015068493150684932,0.010958904109589041,0.03424657534246575,3,3,2,,,,,
322537,2.0,3.0,4.0,3.0,2.0,16.0,5.0,8.0,1.0,7.0,1.0,1.0,0.0,4.0,0.0,22.0,0.9287671232876712,1.0520547945205478,0.008219178082191782,0.0,0.0027397260273972603,0.00821917808219178,0.035616438356164376,0.10684931506849314,3,3,2,,,,,
322538,1.0,4.0,1.0,1.0,3.0,0.0,3.0,14.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,20.0,0.42602739726027394,0.5835616438356164,0.14246575342465753,0.5342465753424657,0.00821917808219178,0.8054794520547945,0.0013698630136986301,0.0,2,3,4,,,,,
322540,2.0,3.0,2.0,2.0,3.0,25.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,13.0,1.010958904109589,1.1013698630136988,0.01232876712328767,0.01232876712328767,0.01232876712328767,0.39863013698630134,0.00684931506849315,0.01232876712328767,3,4,2,,,,,
322543,2.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.14246575342465753,0.00821917808219178,0.005479452054794521,0.0,0.005479452054794521,0.13150684931506848,0.005479452054794521,0.010958904109589041,1,1,2,,,,,
322544,1.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,0.27123287671232876,0.0410958904109589,0.02465753424657534,0.01643835616438356,0.005479452054794521,0.0,0.0,0.005479452054794521,2,1,3,,,,,
322545,1.0,4.0,1.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0273972602739726,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322547,1.0,2.0,2.0,2.0,2.0,40.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.394520547945206,5.0,5.0,5.0,5.0,4.394520547945206,4.001369863013698,4.394520547945206,4,4,4,,,,,
322549,1.0,2.0,2.0,2.0,3.0,30.0,4.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,16.0,0.0410958904109589,1.0438356164383562,0.05068493150684931,0.05753424657534246,0.04383561643835616,0.02054794520547945,0.02054794520547945,0.0,1,3,3,,,,,
322550,1.0,3.0,3.0,4.0,2.0,40.0,4.0,4.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,16.0,1.5123287671232877,2.202739726027397,0.23013698630136986,0.26301369863013696,0.0410958904109589,0.19726027397260273,0.0,0.0,4,4,4,,,,,
322551,2.0,3.0,3.0,3.0,2.0,32.0,4.0,13.0,8.0,24.0,4.0,4.0,2.0,0.0,14.0,69.0,2.0424657534246573,1.3767123287671232,0.0273972602739726,0.005479452054794521,0.005479452054794521,0.008219178082191782,0.0136986301369863,0.02054794520547945,4,4,3,,,,,
322553,1.0,3.0,3.0,3.0,3.0,36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322554,2.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322557,1.0,2.0,3.0,3.0,3.0,36.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,16.0,0.7999999999999999,1.3863013698630138,0.2835616438356164,0.29726027397260274,0.19999999999999998,0.19863013698630133,0.024657534246575342,0.09999999999999999,3,4,4,,,,,
322558,1.0,5.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.3945205479452054,0.1643835616438356,0.13150684931506848,0.03287671232876712,0.13150684931506848,0.0,0.0,0.03287671232876712,4,2,4,,,,,
322560,1.0,4.0,3.0,4.0,2.0,36.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,13.0,1.0972602739726027,1.0561643835616439,0.01643835616438356,0.0,0.0,0.0,0.0,0.0,3,3,2,,,,,
322561,1.0,1.0,1.0,1.0,3.0,40.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.4616438356164383,1.0342465753424657,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,4,3,2,,,,,
322562,1.0,1.0,3.0,3.0,2.0,36.0,4.0,11.0,2.0,0.0,1.0,2.0,1.0,0.0,5.0,22.0,1.3493150684931505,0.8561643835616438,0.05068493150684931,0.06027397260273972,0.015068493150684932,0.21232876712328766,0.010958904109589041,0.27534246575342464,3,3,3,,,,,
322563,2.0,3.0,1.0,1.0,2.0,38.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,0.6123287671232877,0.0273972602739726,0.012328767123287671,0.0,0.0,0.0,0.0,0.00821917808219178,3,1,2,,,,,
322565,1.0,5.0,2.0,3.0,2.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,11.0,1.3616438356164382,2.254794520547945,0.11506849315068493,0.0,0.0,0.0,0.0,0.18082191780821916,4,4,4,,,,,
322567,1.0,4.0,3.0,4.0,2.0,40.0,4.0,5.0,0.0,7.0,2.0,2.0,12.0,3.0,25.0,56.0,0.4027397260273972,1.9534246575342467,0.1643835616438356,0.0,0.0,0.0136986301369863,0.0,0.0,2,4,4,,,,,
322568,1.0,3.0,2.0,2.0,2.0,38.0,4.0,20.0,4.0,4.0,0.0,3.0,11.0,0.0,3.0,45.0,0.07397260273972601,0.038356164383561646,0.0,0.0,0.0,0.0,0.07671232876712328,0.01643835616438356,1,1,1,,,,,
322569,1.0,5.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,6.0,11.0,0.826027397260274,0.7931506849315069,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.01917808219178082,3,3,2,,,,,
322571,1.0,4.0,1.0,1.0,2.0,40.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,6.0,14.0,0.4301369863013699,0.4287671232876712,0.00821917808219178,0.0,0.00821917808219178,0.0,0.0027397260273972603,0.00821917808219178,2,3,2,,,,,
322572,1.0,2.0,1.0,1.0,3.0,0.0,2.0,11.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,25.0,0.46027397260273967,0.5917808219178082,0.06438356164383562,0.05890410958904109,0.0,1.2821917808219179,0.00684931506849315,0.0,2,3,3,,,,,
322573,2.0,4.0,2.0,4.0,3.0,38.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.4191780821917808,1.4191780821917808,1.0438356164383562,0.004109589041095891,0.010958904109589041,0.4054794520547945,0.00684931506849315,0.03287671232876712,4,4,4,,,,,
322574,1.0,2.0,1.0,1.0,2.0,38.0,3.0,3.0,3.0,4.0,0.0,2.0,6.0,0.0,4.0,22.0,2.0082191780821916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,,,,,
322575,1.0,4.0,3.0,4.0,2.0,40.0,4.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,12.0,0.43150684931506844,0.13561643835616438,0.09863013698630137,0.0,0.0,0.0,0.0,0.0,2,2,4,,,,,
322576,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,0.0,2.0,17.0,0.4164383561643835,0.2931506849315068,0.02465753424657534,0.0,0.00821917808219178,0.26301369863013696,0.0027397260273972603,0.13150684931506848,2,2,3,,,,,
322578,1.0,2.0,1.0,1.0,2.0,40.0,5.0,7.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,16.0,1.3506849315068494,1.1369863013698631,0.10136986301369863,0.0027397260273972603,0.0,0.13972602739726026,0.0,0.09863013698630137,3,4,4,,,,,
322579,1.0,3.0,2.0,2.0,2.0,38.0,4.0,4.0,6.0,7.0,0.0,4.0,0.0,0.0,8.0,29.0,2.2945205479452055,2.0876712328767124,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,,,,,
322581,2.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,6.0,1.0,7.0,2.0,22.0,0.03287671232876712,0.03287671232876712,0.0013698630136986301,0.0,0.0,0.0,0.0,0.03287671232876712,1,1,1,,,,,
322582,1.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,13.0,0.8301369863013698,0.9534246575342465,0.07260273972602739,0.008219178082191782,0.2013698630136986,0.46301369863013697,0.03561643835616438,1.8232876712328767,3,3,4,,,,,
322583,2.0,3.0,3.0,4.0,2.0,24.0,3.0,5.0,1.0,4.0,1.0,2.0,7.0,2.0,26.0,48.0,0.7726027397260273,0.8383561643835616,0.07397260273972601,0.0,0.0,0.01917808219178082,0.0027397260273972603,0.00821917808219178,3,3,4,,,,,
322585,1.0,4.0,3.0,4.0,3.0,40.0,5.0,2.0,21.0,8.0,0.0,1.0,4.0,5.0,28.0,69.0,0.16986301369863013,0.03835616438356164,0.0273972602739726,0.021917808219178082,0.021917808219178082,0.021917808219178082,0.021917808219178082,0.021917808219178082,2,1,3,,,,,
322586,2.0,3.0,3.0,3.0,3.0,36.0,5.0,28.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,33.0,3.1205479452054794,2.675342465753425,0.0547945205479452,0.0,0.0,0.03287671232876712,0.0,0.0,4,4,3,,,,,
322588,2.0,4.0,1.0,1.0,3.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322589,1.0,3.0,1.0,1.0,3.0,36.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,12.0,0.7890410958904109,1.284931506849315,0.7698630136986301,1.0520547945205478,1.7287671232876713,0.6602739726027397,1.5342465753424657,0.7315068493150685,3,4,4,,,,,
322590,1.0,3.0,3.0,3.0,2.0,38.0,4.0,30.0,10.0,3.0,0.0,4.0,4.0,2.0,30.0,83.0,0.13424657534246573,0.13150684931506848,0.0027397260273972603,0.03287671232876712,0.00821917808219178,0.0027397260273972603,0.0013698630136986301,0.0013698630136986301,1,2,2,,,,,
322591,2.0,4.0,2.0,2.0,2.0,10.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,9.0,0.1602739726027397,0.10410958904109589,0.004109589041095891,0.0,0.0,0.00821917808219178,0.0,0.13150684931506848,1,2,2,,,,,
322593,1.0,1.0,3.0,4.0,2.0,6.0,1.0,7.0,0.0,11.0,2.0,4.0,4.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322594,2.0,3.0,3.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,14.0,0.11506849315068493,0.11506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,,,,,
322596,1.0,3.0,2.0,2.0,2.0,32.0,4.0,7.0,7.0,4.0,0.0,4.0,1.0,0.0,2.0,25.0,0.563013698630137,0.6506849315068493,0.15342465753424656,0.0,0.02191780821917808,0.0,0.0,0.00821917808219178,3,3,4,,,,,
322597,2.0,3.0,3.0,4.0,3.0,24.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,7.0,0.32191780821917804,0.23013698630136986,0.07671232876712328,0.0,0.0,0.0,0.0013698630136986301,0.00821917808219178,2,2,4,,,,,
322599,1.0,3.0,1.0,1.0,3.0,40.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,8.0,1.2136986301369863,0.4410958904109589,0.021917808219178082,0.016438356164383564,0.019178082191780823,0.024657534246575342,0.016438356164383564,0.016438356164383564,3,3,3,,,,,
322602,2.0,2.0,2.0,2.0,2.0,16.0,2.0,7.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,20.0,0.7041095890410959,0.008219178082191782,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,3,1,2,,,,,
322603,2.0,2.0,3.0,4.0,3.0,40.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
