id,id_contact,Gender_ego,Age_ego,Householdsize,MaritalStatus,Education_ego,Income,Age_diff,Edu_diff,Gender_diff,Duration,Distance,Socialcategory,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Paidwork,gender_alter,age_alter,education_alter
322301,Pap,2,1,2,2,2,4,-3,1,1,3,2,5,low,low,never,never,never,never,never,never,s3_36_up,1,4,1
322301,Petra,2,1,2,2,2,4,-2,0,0,2,2,1,low,never,low,never,never,never,never,never,s3_36_up,2,3,2
322301,Richard,2,1,2,2,2,4,-1,0,1,2,3,6,very_low,very_low,very_low,never,very_low,never,never,never,s3_36_up,1,2,2
322301,Rob,2,1,2,2,2,4,0,1,1,2,3,8,very_low,low,never,never,never,never,never,never,s3_36_up,1,1,1
322301,Robert,2,1,2,2,2,4,-1,0,1,2,1,3,never,never,never,never,never,never,never,never,s3_36_up,1,2,2
322301,Sandra,2,1,2,2,2,4,-1,0,0,2,3,6,very_low,very_low,very_low,never,never,never,never,never,s3_36_up,2,2,2
322301,Wendy,2,1,2,2,2,4,-1,0,0,2,2,2,never,never,very_low,never,never,very_low,never,very_low,s3_36_up,2,2,2
322301,Wil,2,1,2,2,2,4,-3,1,0,2,2,5,low,low,never,never,never,never,never,never,s3_36_up,2,4,1
322301,Yasin,2,1,2,2,2,4,-1,0,1,2,1,3,never,never,never,never,never,never,never,never,s3_36_up,1,2,2
322301,Yvon,2,1,2,2,2,4,0,1,0,2,3,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,1
322303,A,2,4,1,1,2,4,0,0,1,2,1,1,very_high,very_high,never,never,very_low,very_low,very_low,low,s1_below_8,1,4,2
322303,E,2,4,1,1,2,4,0,0,1,3,4,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,4,2
322303,J,2,4,1,1,2,4,2,0,0,3,3,7,very_low,high,never,never,never,never,never,never,s1_below_8,2,2,2
322303,K,2,4,1,1,2,4,3,1,1,3,3,7,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,1,1
322303,M,2,4,1,1,2,4,1,0,0,2,2,5,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,2
322303,N,2,4,1,1,2,4,3,1,0,3,3,7,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,1,1
322303,NM,2,4,1,1,2,4,3,1,1,3,3,7,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,1,1,1
322303,P,2,4,1,1,2,4,1,0,1,2,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,3,2
322303,PJ,2,4,1,1,2,4,0,0,1,2,1,3,very_low,never,never,never,never,never,never,never,s1_below_8,1,4,2
322303,R,2,4,1,1,2,4,3,1,1,3,3,7,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,1,1
322303,RJ,2,4,1,1,2,4,1,0,1,3,2,2,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,1,3,2
322303,T,2,4,1,1,2,4,0,1,0,2,1,3,low,low,never,never,never,never,never,never,s1_below_8,2,4,1
322303,Y,2,4,1,1,2,4,3,1,0,2,3,7,very_low,low,never,never,never,never,never,never,s1_below_8,2,1,1
322303,YS,2,4,1,1,2,4,3,0,1,3,3,7,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,1,2
322304,AnneLoes,2,2,3,4,1,3,-1,-1,0,2,1,1,low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,2,3,2
322304,Annelies,2,2,3,4,1,3,-1,-1,0,2,1,3,very_low,never,never,never,never,never,never,never,s3_36_up,2,3,2
322304,Annemarie,2,2,3,4,1,3,-1,-1,0,3,1,3,very_low,never,never,never,never,never,never,never,s3_36_up,2,3,2
322304,Brigitte,2,2,3,4,1,3,0,0,0,1,1,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,2,1
322304,Chris,2,2,3,4,1,3,-1,-1,1,3,1,3,very_low,never,never,never,never,never,never,never,s3_36_up,1,3,2
322304,Edwin,2,2,3,4,1,3,-1,0,1,2,1,3,very_low,never,never,never,never,never,never,never,s3_36_up,1,3,1
322304,Hanneke,2,2,3,4,1,3,1,-1,0,1,3,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,1,2
322304,Jacco,2,2,3,4,1,3,1,0,1,3,1,7,never,never,never,never,never,never,never,never,s3_36_up,1,1,1
322304,Jeannette,2,2,3,4,1,3,-1,-1,0,1,3,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,3,2
322304,Maaiek,2,2,3,4,1,3,1,0,0,3,1,7,never,never,never,never,never,never,never,never,s3_36_up,2,1,1
322304,Marielle,2,2,3,4,1,3,0,-1,0,1,3,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,2,2
322304,Nadia,2,2,3,4,1,3,0,-1,0,1,3,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,2,2
322304,Olivia,2,2,3,4,1,3,1,-1,0,1,3,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,1,2
322305,Ans,1,2,1,1,1,3,-1,0,-1,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,1
322305,Carmen,1,2,1,1,1,3,0,0,-1,2,3,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,1
322305,Kees,1,2,1,1,1,3,0,0,0,1,4,1,very_low,very_low,very_low,never,never,never,very_low,never,s3_36_up,1,2,1
322305,Liesbeth,1,2,1,1,1,3,-1,0,-1,1,1,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322305,Loet,1,2,1,1,1,3,0,-1,0,2,1,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,2
322305,Peter,1,2,1,1,1,3,0,-1,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,2
322305,Robert,1,2,1,1,1,3,0,-1,0,2,3,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,2
322305,Ruben,1,2,1,1,1,3,1,-1,0,1,1,2,never,never,never,never,never,never,never,never,s3_36_up,1,1,2
322305,Wil,1,2,1,1,1,3,-1,0,0,1,1,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
322305,hans,1,2,1,1,1,3,-2,0,0,3,3,8,very_low,never,never,never,never,never,never,never,s3_36_up,1,4,1
322305,jozef,1,2,1,1,1,3,-2,0,0,3,3,8,very_low,never,never,never,never,never,never,never,s3_36_up,1,4,1
322305,mam,1,2,1,1,1,3,-2,0,-1,3,3,5,low,low,never,never,never,never,never,never,s3_36_up,2,4,1
322305,mien,1,2,1,1,1,3,-2,0,-1,3,3,8,very_low,never,never,never,never,never,never,never,s3_36_up,2,4,1
322305,pap,1,2,1,1,1,3,-2,0,0,3,3,5,low,low,never,never,never,never,never,never,s3_36_up,1,4,1
322305,rina,1,2,1,1,1,3,-2,0,-1,3,3,8,never,never,never,never,never,never,never,never,s3_36_up,2,4,1
322305,ton,1,2,1,1,1,3,0,-1,0,3,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,2
322307,1,1,3,2,2,1,4,0,-1,0,2,2,2,never,very_low,very_low,never,very_low,never,never,never,s2_8_36,1,3,2
322307,11,1,3,2,2,1,4,2,0,0,2,2,7,high,high,never,never,never,never,never,never,s2_8_36,1,1,1
322307,12,1,3,2,2,1,4,2,0,0,2,2,7,high,very_high,never,never,never,never,never,never,s2_8_36,1,1,1
322307,2,1,3,2,2,1,4,0,-1,-1,2,2,2,never,very_low,very_low,never,very_low,never,never,never,s2_8_36,2,3,2
322307,3,1,3,2,2,1,4,0,-1,-1,2,2,2,never,very_low,very_low,never,very_low,never,never,never,s2_8_36,2,3,2
322307,4,1,3,2,2,1,4,0,-1,-1,2,2,2,never,very_low,very_low,never,very_low,never,never,never,s2_8_36,2,3,2
322307,5,1,3,2,2,1,4,1,0,-1,2,1,3,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322307,6,1,3,2,2,1,4,1,0,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,1
322307,7,1,3,2,2,1,4,-1,0,0,3,3,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,4,1
322307,8,1,3,2,2,1,4,-1,0,-1,3,2,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,4,1
322307,cor,1,3,2,2,1,4,0,-1,0,3,2,1,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,1,3,2
322307,wil,1,3,2,2,1,4,0,-1,-1,3,2,1,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,2,3,2
322313,Dzung,1,4,3,4,2,3,1,0,-1,3,5,8,very_low,never,never,never,never,never,never,never,s2_8_36,2,3,2
322313,Giao,1,4,3,4,2,3,1,0,0,3,5,8,very_low,never,never,never,never,never,never,never,s2_8_36,1,3,2
322313,Nga,1,4,3,4,2,3,1,0,-1,3,5,8,very_low,never,never,never,never,never,never,never,s2_8_36,2,3,2
322314,DG,2,2,1,1,1,2,1,-1,0,2,2,1,low,low,very_low,very_low,very_low,very_low,very_low,very_low,s1_below_8,2,1,2
322316,Cor,1,4,2,2,1,5,0,0,0,3,1,1,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,4,1
322316,Hanekamp,1,4,2,2,1,5,1,0,-1,1,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
322316,Jaap,1,4,2,2,1,5,0,0,0,3,2,6,very_low,very_low,never,never,never,never,very_low,never,s1_below_8,1,4,1
322316,Johan,1,4,2,2,1,5,0,0,0,3,1,1,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,4,1
322316,Mencke,1,4,2,2,1,5,0,0,0,2,1,3,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,1,4,1
322316,Trip,1,4,2,2,1,5,0,0,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,4,1
322316,arjan,1,4,2,2,1,5,2,-1,0,3,3,7,low,low,very_low,never,very_low,very_low,very_low,never,s1_below_8,1,2,2
322316,lennart,1,4,2,2,1,5,2,-1,0,3,2,7,low,low,very_low,never,very_low,very_low,never,never,s1_below_8,1,2,2
322316,riet,1,4,2,2,1,5,0,0,-1,2,4,8,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,4,1
322316,ruben,1,4,2,2,1,5,2,-1,0,3,4,7,low,low,very_low,never,very_low,very_low,never,never,s1_below_8,1,2,2
322317,Anna,1,3,3,4,2,5,0,0,-1,3,3,1,never,very_low,never,never,never,never,never,never,s3_36_up,2,3,2
322317,Bas,1,3,3,4,2,5,0,0,0,3,4,1,never,low,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Corrie,1,3,3,4,2,5,-1,0,-1,3,4,5,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,4,2
322317,Frits,1,3,3,4,2,5,0,0,0,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Frouwke,1,3,3,4,2,5,2,0,-1,3,3,7,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
322317,Gerrit-Jan,1,3,3,4,2,5,0,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Herman,1,3,3,4,2,5,2,0,0,3,5,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
322317,Inge,1,3,3,4,2,5,1,0,-1,2,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,2,2,2
322317,Ingeborg,1,3,3,4,2,5,0,1,-1,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,2,3,1
322317,Jacobien,1,3,3,4,2,5,0,0,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,2
322317,Jan,1,3,3,4,2,5,1,0,0,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,1,2,2
322317,Jokelien,1,3,3,4,2,5,1,0,-1,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,2,2,2
322317,Jorieke,1,3,3,4,2,5,2,1,-1,3,1,7,very_high,very_high,very_low,never,never,never,very_low,very_low,s3_36_up,2,1,1
322317,Liedy,1,3,3,4,2,5,-1,0,-1,3,4,1,never,very_low,never,never,never,never,never,never,s3_36_up,2,4,2
322317,Maaike,1,3,3,4,2,5,2,0,-1,3,3,6,very_low,low,low,never,never,never,never,never,s3_36_up,2,1,2
322317,Marco,1,3,3,4,2,5,0,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Martje,1,3,3,4,2,5,0,0,-1,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,2,3,2
322317,Philip,1,3,3,4,2,5,0,0,0,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Pieter,1,3,3,4,2,5,0,0,0,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Rieke,1,3,3,4,2,5,1,0,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,2
322317,Rolinka,1,3,3,4,2,5,1,0,-1,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,2,2,2
322317,Siewerd,1,3,3,4,2,5,1,0,0,3,4,6,very_low,never,never,never,never,never,never,never,s3_36_up,1,2,2
322317,Sjors,1,3,3,4,2,5,0,0,0,3,3,1,never,very_low,never,never,never,never,never,never,s3_36_up,1,3,2
322317,Yolanda,1,3,3,4,2,5,0,0,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,2
322319,anja,2,3,2,2,2,3,1,0,0,2,4,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,2
322319,ben,2,3,2,2,2,3,1,0,1,3,5,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,2
322319,bred,2,3,2,2,2,3,1,0,1,2,3,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,2
322319,brigit,2,3,2,2,2,3,1,0,0,1,4,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,2
322319,co,2,3,2,2,2,3,-1,1,0,3,3,5,low,very_low,very_low,never,never,never,never,never,s2_8_36,2,4,1
322319,ella,2,3,2,2,2,3,1,0,0,2,3,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,2
322319,esther,2,3,2,2,2,3,1,1,0,1,4,1,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,2,2,1
322319,gerda,2,3,2,2,2,3,1,1,0,2,1,3,low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322319,haji,2,3,2,2,2,3,0,0,1,2,4,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,3,2
322319,hans,2,3,2,2,2,3,-1,1,1,3,2,5,low,low,very_low,never,never,never,never,never,s2_8_36,1,4,1
322319,henk,2,3,2,2,2,3,1,1,1,2,1,3,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
322319,ingird,2,3,2,2,2,3,0,0,0,1,2,2,low,low,very_low,never,never,never,never,never,s2_8_36,2,3,2
322319,janiie,2,3,2,2,2,3,0,0,0,1,4,1,low,low,low,never,never,never,never,never,s2_8_36,2,3,2
322319,jappo,2,3,2,2,2,3,2,1,1,2,1,3,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
322319,jet,2,3,2,2,2,3,1,0,0,1,4,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,2
322319,kitty,2,3,2,2,2,3,0,0,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,3,2
322319,maria,2,3,2,2,2,3,1,0,0,1,4,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,2
322319,mien,2,3,2,2,2,3,-1,1,0,3,2,5,low,low,very_low,never,never,never,never,never,s2_8_36,2,4,1
322319,pepo,2,3,2,2,2,3,0,0,1,2,4,1,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,1,3,2
322319,piet,2,3,2,2,2,3,-1,0,1,3,3,5,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,1,4,2
322319,regina,2,3,2,2,2,3,2,0,0,2,5,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,1,2
322321,adam,2,3,2,2,1,2,2,0,1,3,2,6,high,high,low,low,very_low,very_low,very_low,very_low,s3_36_up,1,1,1
322321,bodan,2,3,2,2,1,2,2,0,1,1,1,7,high,very_high,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,1,1,1
322321,harrij,2,3,2,2,1,2,-1,0,1,3,2,4,high,high,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,1,4,1
322321,jan,2,3,2,2,1,2,0,0,1,3,1,5,high,high,low,very_low,very_low,very_low,very_low,very_low,s3_36_up,1,3,1
322321,kees,2,3,2,2,1,2,1,0,1,1,2,2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,1,2,1
322321,marijke,2,3,2,2,1,2,1,0,0,3,2,8,low,low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,2,2,1
322321,nadine,2,3,2,2,1,2,1,0,0,1,1,3,high,high,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,2,2,1
322321,nathalie,2,3,2,2,1,2,0,0,0,1,1,1,very_high,very_high,very_low,very_low,very_low,low,very_low,low,s3_36_up,2,3,1
322322,Andre,1,3,1,1,1,4,0,0,0,2,2,2,very_low,very_low,never,high,never,never,never,never,s3_36_up,1,3,1
322322,Anjo,1,3,1,1,1,4,1,0,-1,3,2,1,low,low,never,very_low,never,never,never,never,s3_36_up,2,2,1
322322,Anneke,1,3,1,1,1,4,-1,0,-1,3,1,5,very_high,high,never,never,never,never,never,never,s3_36_up,2,4,1
322322,Dinie,1,3,1,1,1,4,0,0,-1,3,1,6,very_high,high,never,never,never,never,never,never,s3_36_up,2,3,1
322322,Gerrie,1,3,1,1,1,4,0,0,-1,3,2,7,low,low,never,never,never,never,never,never,s3_36_up,2,3,1
322322,Gerrit,1,3,1,1,1,4,-1,0,0,3,1,3,low,low,never,never,never,never,never,never,s3_36_up,1,4,1
322322,Gert,1,3,1,1,1,4,1,0,0,3,2,8,low,low,never,never,never,never,never,never,s3_36_up,1,2,1
322322,Jan Wille,1,3,1,1,1,4,1,0,0,3,2,1,low,low,never,very_low,never,never,never,never,s3_36_up,1,2,1
322322,Marianneq,1,3,1,1,1,4,0,0,-1,3,2,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,2,3,1
322322,Marinus,1,3,1,1,1,4,-1,0,0,3,1,5,very_high,high,never,never,never,never,never,never,s3_36_up,1,4,1
322322,Nardy,1,3,1,1,1,4,1,0,-1,3,1,3,low,low,never,never,never,never,never,never,s3_36_up,2,2,1
322322,Richard,1,3,1,1,1,4,0,0,0,3,2,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,1,3,1
322322,Riekie,1,3,1,1,1,4,0,0,-1,3,2,8,low,low,never,never,never,never,never,never,s3_36_up,2,3,1
322322,Sabine,1,3,1,1,1,4,1,0,-1,3,2,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,2,2,1
322322,Sandra,1,3,1,1,1,4,1,0,-1,3,1,3,low,low,never,never,never,never,never,never,s3_36_up,2,2,1
322322,Ton,1,3,1,1,1,4,0,0,0,2,2,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,1,3,1
322322,Willie,1,3,1,1,1,4,0,0,0,3,2,1,low,low,never,high,never,never,never,never,s3_36_up,1,3,1
322322,anja,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,anne,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,annelieke,1,3,1,1,1,4,2,-1,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,1,2
322322,babette,1,3,1,1,1,4,1,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,2,1
322322,carry,1,3,1,1,1,4,-1,0,-1,3,1,3,low,low,never,never,never,never,never,never,s3_36_up,2,4,1
322322,gemma,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,haiko,1,3,1,1,1,4,1,0,0,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
322322,ineke,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,jacelien,1,3,1,1,1,4,1,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,2,1
322322,jan,1,3,1,1,1,4,1,0,0,2,4,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
322322,jannet,1,3,1,1,1,4,1,0,-1,3,1,3,low,low,never,never,never,never,never,never,s3_36_up,2,2,1
322322,jos,1,3,1,1,1,4,1,0,0,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
322322,karin,1,3,1,1,1,4,1,0,-1,2,2,2,high,high,never,never,never,never,never,never,s3_36_up,2,2,1
322322,lilian,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,marian,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,martine,1,3,1,1,1,4,1,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,2,1
322322,mary,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,monique,1,3,1,1,1,4,0,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,3,1
322322,remco,1,3,1,1,1,4,1,0,0,3,1,3,low,low,never,never,never,never,never,never,s3_36_up,1,2,1
322322,suzanne,1,3,1,1,1,4,2,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,1,1
322322,vivian,1,3,1,1,1,4,1,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,2,1
322322,volkert,1,3,1,1,1,4,2,-1,0,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,1,1,2
322322,yvonne,1,3,1,1,1,4,1,0,-1,1,4,2,never,never,never,never,never,never,never,never,s3_36_up,2,2,1
322323,1,1,3,1,1,1,3,-1,0,-1,2,2,5,low,high,very_high,never,never,never,never,very_high,s1_below_8,2,4,1
322323,2,1,3,1,1,1,3,0,0,-1,3,2,4,low,low,never,never,never,never,never,never,s1_below_8,2,3,1
322323,3,1,3,1,1,1,3,0,0,-1,2,2,4,low,low,high,never,never,never,never,never,s1_below_8,2,3,1
322323,4,1,3,1,1,1,3,0,0,0,2,1,2,low,high,never,never,never,never,never,never,s1_below_8,1,3,1
322323,5,1,3,1,1,1,3,0,0,-1,3,1,1,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,3,1
322323,6,1,3,1,1,1,3,0,0,-1,2,1,1,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
322323,7,1,3,1,1,1,3,-1,0,-1,1,1,3,very_low,never,never,never,never,never,never,never,s1_below_8,2,4,1
322323,8,1,3,1,1,1,3,-1,0,0,1,1,3,never,never,never,never,never,never,never,never,s1_below_8,1,4,1
322324,1,2,3,2,2,1,4,2,-1,0,2,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
322324,10,2,3,2,2,1,4,0,0,0,2,2,4,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,1
322324,2,2,3,2,2,1,4,2,-1,1,2,3,5,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
322324,3,2,3,2,2,1,4,-1,0,1,2,3,5,very_low,very_low,low,never,never,low,very_low,low,s3_36_up,1,4,1
322324,30,2,3,2,2,1,4,0,-1,0,3,4,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,2
322324,4,2,3,2,2,1,4,2,0,1,2,3,5,very_low,low,low,high,high,low,very_low,low,s3_36_up,1,1,1
322324,5,2,3,2,2,1,4,0,-1,0,2,2,3,low,low,very_high,very_high,very_high,very_high,very_high,very_high,s3_36_up,2,3,2
322324,6,2,3,2,2,1,4,2,-1,0,2,3,4,low,low,high,high,high,high,high,high,s3_36_up,2,1,2
322324,7,2,3,2,2,1,4,0,-1,0,2,2,4,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,2
322324,8,2,3,2,2,1,4,2,-1,0,2,2,3,low,low,low,low,low,low,low,low,s3_36_up,2,1,2
322324,9,2,3,2,2,1,4,2,-1,0,3,3,5,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
322325,as,2,2,3,3,1,1,0,0,0,3,2,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322325,astrid,2,2,3,3,1,1,1,0,0,2,2,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,1,1
322325,chantal,2,2,3,3,1,1,1,0,0,2,2,7,high,high,very_low,never,never,never,never,low,s2_8_36,2,1,1
322325,dien,2,2,3,3,1,1,0,0,0,2,4,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322325,gino,2,2,3,3,1,1,1,0,1,1,1,3,low,low,never,never,never,never,never,never,s2_8_36,1,1,1
322325,gon,2,2,3,3,1,1,-1,0,0,3,2,5,high,high,very_low,never,never,never,never,never,s2_8_36,2,3,1
322325,jac,2,2,3,3,1,1,-2,0,1,3,2,5,high,high,very_low,never,never,never,never,never,s2_8_36,1,4,1
322325,jaenet,2,2,3,3,1,1,-1,0,0,2,2,5,high,high,never,never,never,never,never,never,s2_8_36,2,3,1
322325,jan,2,2,3,3,1,1,0,0,1,1,4,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
322325,jimmy,2,2,3,3,1,1,1,0,1,2,2,7,high,high,very_low,never,never,never,never,low,s2_8_36,1,1,1
322325,jolanda,2,2,3,3,1,1,0,0,0,2,4,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322325,karel,2,2,3,3,1,1,-1,0,1,2,2,5,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,3,1
322325,kim,2,2,3,3,1,1,1,0,0,1,1,3,low,low,never,never,never,never,never,never,s2_8_36,2,1,1
322325,ko,2,2,3,3,1,1,0,0,1,3,2,4,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,1
322325,loes,2,2,3,3,1,1,-1,0,0,2,4,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,3,1
322325,marian,2,2,3,3,1,1,0,0,0,1,3,1,low,low,never,never,never,never,never,never,s2_8_36,2,2,1
322325,marja,2,2,3,3,1,1,-1,0,0,1,3,2,never,never,never,never,never,never,never,never,s2_8_36,2,3,1
322325,martin,2,2,3,3,1,1,-1,0,1,3,2,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,3,1
322325,martina,2,2,3,3,1,1,0,0,0,2,3,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322325,mieke,2,2,3,3,1,1,0,0,0,1,1,3,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322325,natasha,2,2,3,3,1,1,1,0,0,2,1,7,very_high,very_high,very_low,never,never,never,never,low,s2_8_36,2,1,1
322325,rene,2,2,3,3,1,1,0,0,1,1,3,1,low,low,never,never,never,never,never,never,s2_8_36,1,2,1
322325,sanija,2,2,3,3,1,1,0,0,0,1,3,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
322326,ad,2,2,2,2,1,2,-1,0,1,3,2,6,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s1_below_8,1,3,1
322326,annie,2,2,2,2,1,2,-2,0,0,3,2,8,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,4,1
322326,ans,2,2,2,2,1,2,-1,0,0,3,1,1,high,low,very_low,very_low,very_low,very_low,very_low,very_low,s1_below_8,2,3,1
