id,Gender,Age,Householdsize,MaritalStatus,Education,Paidwork,Income,Friends,Colleagues,Neighbors,Grandparents,Parents,Siblings,Children,Otherfamilymembers,total_allgroups,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Visit_category,Hosting_category,Dining_category,Bar_category,Cinema_category,Recreation_category,Vacation_category,Shopping_category
322433,1.0,1.0,1.0,1.0,1.0,s2_8_36,2.0,s4_6_up,s1_0,s1_0,s2_1_up,s2_1_up,s1_0,s1_0,s3_5_up,21.0,very_high,low,very_high,0.117808219178082,0.0,low,low,low,4,2,4,,,,,
322435,2.0,3.0,2.0,2.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s3_5_up,60.0,very_high,very_high,very_high,0.00547945205479452,0.143835616438356,high,high,high,4,4,4,,,,,
322436,1.0,3.0,2.0,2.0,1.0,s2_8_36,5.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,32.0,very_low,low,low,0.0,0.0,low,low,low,1,2,2,,,,,
322437,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,16.0,low,high,very_low,0.0,0.0,low,high,low,2,3,1,,,,,
322438,1.0,3.0,2.0,2.0,1.0,s2_8_36,2.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,11.0,high,high,very_low,0.0,0.0,low,high,high,3,3,1,,,,,
322439,2.0,1.0,3.0,3.0,2.0,s2_8_36,3.0,s1_below_2,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,33.0,very_high,low,high,0.0,0.00547945205479452,low,low,high,4,2,3,,,,,
322440,1.0,2.0,1.0,1.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,37.0,very_low,high,low,0.0342465753424658,0.0,low,low,low,1,3,2,,,,,
322441,1.0,3.0,1.0,1.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,16.0,very_low,very_low,low,0.0,0.0,low,high,low,1,1,2,,,,,
322443,2.0,1.0,1.0,1.0,1.0,s1_below_8,2.0,s4_6_up,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,18.0,very_high,very_high,very_high,0.152054794520548,0.157534246575342,high,high,high,4,4,4,,,,,
322444,1.0,2.0,2.0,3.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,11.0,high,very_high,very_high,0.275342465753425,0.0164383561643836,high,high,high,3,4,4,,,,,
322446,2.0,2.0,3.0,4.0,1.0,s2_8_36,3.0,s2_2,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,9.0,high,high,very_high,0.0123287671232877,0.010958904109589,high,high,high,3,3,4,,,,,
322447,2.0,1.0,3.0,3.0,2.0,s1_below_8,1.0,s1_below_2,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,43.0,very_low,very_low,low,0.00410958904109589,0.00273972602739726,high,high,low,1,1,2,,,,,
322449,2.0,2.0,3.0,3.0,2.0,s2_8_36,3.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s1_0,s2_1_up,s1_0,20.0,very_low,low,low,0.00410958904109589,0.010958904109589,high,high,low,1,2,2,,,,,
322450,1.0,3.0,3.0,4.0,1.0,s1_below_8,2.0,s2_2,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,s3_5_up,7.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322451,2.0,2.0,3.0,4.0,2.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,55.0,very_high,very_high,very_high,0.00958904109589041,0.212328767123288,high,high,high,4,4,4,,,,,
322452,1.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s2_2,s1_0,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,5.0,low,very_low,low,0.0657534246575342,0.0,low,low,low,2,1,2,,,,,
322454,1.0,1.0,1.0,1.0,1.0,s2_8_36,2.0,s2_2,s1_0,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,low,low,low,0.0,0.010958904109589,low,low,high,2,2,2,,,,,
322456,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,21.0,very_low,low,low,0.00136986301369863,0.00136986301369863,low,low,high,1,1,2,,,,,
322458,2.0,3.0,1.0,1.0,2.0,s3_36_up,3.0,s1_below_2,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,16.0,very_low,low,low,0.0,0.0,high,low,high,1,2,2,,,,,
322459,2.0,4.0,1.0,1.0,1.0,s1_below_8,2.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s1_0,7.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322461,1.0,2.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,26.0,very_high,very_high,low,0.0,0.0,low,high,low,4,4,2,,,,,
322462,1.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s1_below_2,s2_1_3,s1_0,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,7.0,very_high,very_high,very_high,1.0,1.0,high,high,high,4,4,4,,,,,
322463,2.0,3.0,1.0,1.0,2.0,s1_below_8,2.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s1_0,8.0,very_low,low,low,0.0,0.00547945205479452,high,low,low,1,2,2,,,,,
322465,1.0,2.0,3.0,3.0,2.0,s2_8_36,4.0,s2_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,20.0,low,very_low,low,0.0,0.0,low,low,low,2,1,2,,,,,
322467,2.0,2.0,2.0,3.0,1.0,s2_8_36,3.0,s2_2,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,32.0,low,high,high,0.00958904109589041,0.0164383561643836,high,low,high,2,3,3,,,,,
322472,1.0,1.0,3.0,4.0,2.0,s1_below_8,1.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,61.0,very_high,very_high,very_high,0.0835616438356164,0.172602739726027,high,high,high,4,4,4,,,,,
322475,1.0,2.0,3.0,3.0,1.0,s1_below_8,3.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,48.0,very_high,high,very_low,0.0328767123287671,0.0,low,low,low,4,3,1,,,,,
322476,2.0,1.0,3.0,3.0,2.0,s2_8_36,4.0,s3_3_5,s3_4_up,s1_0,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,36.0,very_high,very_high,high,0.00547945205479452,0.00547945205479452,high,low,high,4,4,3,,,,,
322484,1.0,2.0,2.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,28.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322485,2.0,3.0,1.0,1.0,2.0,s1_below_8,2.0,s2_2,s1_0,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,3.0,very_low,very_low,very_low,0.0,0.0,low,low,high,1,1,1,,,,,
322486,1.0,3.0,1.0,1.0,1.0,s2_8_36,2.0,s1_below_2,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s1_0,s1_0,4.0,low,very_low,very_low,0.00136986301369863,0.00136986301369863,high,high,high,2,1,1,,,,,
322487,2.0,4.0,1.0,1.0,1.0,s1_below_8,4.0,s4_6_up,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,21.0,very_high,very_high,very_high,0.108219178082192,0.0273972602739726,high,high,high,4,4,4,,,,,
322488,2.0,1.0,3.0,3.0,2.0,s2_8_36,2.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,9.0,low,low,high,0.0,0.0,low,high,high,2,2,3,,,,,
322493,1.0,2.0,3.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,60.0,very_high,very_high,very_high,0.0986301369863014,0.0986301369863014,high,high,high,4,4,4,,,,,
322494,2.0,1.0,3.0,3.0,1.0,s2_8_36,3.0,s3_3_5,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,82.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
322495,2.0,2.0,2.0,2.0,1.0,s3_36_up,5.0,s3_3_5,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,12.0,high,high,high,0.00410958904109589,0.00821917808219178,high,high,high,3,3,3,,,,,
322496,1.0,1.0,3.0,4.0,2.0,s1_below_8,1.0,s3_3_5,s1_0,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,low,low,low,0.197260273972603,0.0410958904109589,high,high,high,2,2,2,,,,,
322498,1.0,2.0,2.0,4.0,1.0,s3_36_up,3.0,s4_6_up,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,12.0,very_low,low,very_low,0.00136986301369863,0.00136986301369863,low,low,low,1,2,1,,,,,
322499,1.0,2.0,2.0,2.0,2.0,s1_below_8,2.0,s2_2,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,3.0,low,very_low,very_low,0.00821917808219178,0.0,low,low,low,2,1,1,,,,,
322500,1.0,1.0,3.0,2.0,1.0,s2_8_36,1.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,21.0,very_high,very_high,high,0.0,0.0,low,high,low,4,4,3,,,,,
322502,1.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s2_1_3,s2_1_up,s1_0,s1_0,s1_0,s1_0,3.0,high,very_low,very_low,0.0,0.0,low,low,low,3,1,1,,,,,
322504,1.0,1.0,3.0,4.0,2.0,s3_36_up,4.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,15.0,very_high,very_high,high,0.0,0.0,high,high,high,4,4,3,,,,,
322507,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,16.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
322509,1.0,1.0,2.0,2.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,57.0,high,very_low,low,0.0,0.102739726027397,low,high,low,3,1,2,,,,,
322510,1.0,4.0,2.0,3.0,1.0,s1_below_8,4.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,5.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322511,1.0,2.0,3.0,3.0,1.0,s3_36_up,5.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,20.0,low,very_high,very_high,0.00410958904109589,0.0,low,low,low,2,4,4,,,,,
322512,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,20.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322513,1.0,3.0,3.0,4.0,2.0,s3_36_up,5.0,s2_2,s1_0,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,18.0,high,very_high,very_low,0.0,0.0,low,low,low,3,4,1,,,,,
322515,2.0,1.0,2.0,2.0,1.0,s2_8_36,3.0,s3_3_5,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s1_0,16.0,high,low,very_low,0.0,0.0,low,low,high,3,2,1,,,,,
322517,1.0,3.0,1.0,1.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s3_5_up,25.0,high,high,low,0.0,0.0,low,low,low,3,3,2,,,,,
322520,1.0,2.0,1.0,1.0,1.0,s3_36_up,5.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,8.0,very_high,high,very_low,0.427397260273973,0.0,low,low,low,4,3,1,,,,,
322521,2.0,2.0,3.0,4.0,1.0,s2_8_36,4.0,s3_3_5,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,46.0,high,very_high,high,0.00821917808219178,0.0520547945205479,high,high,high,3,4,3,,,,,
322522,1.0,2.0,2.0,2.0,2.0,s3_36_up,4.0,s1_below_2,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,4.0,very_low,very_low,low,0.0,0.0,high,low,low,1,1,2,,,,,
322523,2.0,2.0,3.0,3.0,2.0,s2_8_36,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,57.0,very_low,very_low,low,0.0,0.00821917808219178,high,low,high,1,1,2,,,,,
322526,2.0,2.0,3.0,3.0,1.0,s2_8_36,1.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,12.0,low,high,low,0.0136986301369863,0.0,low,low,high,2,3,2,,,,,
322527,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,37.0,very_low,very_low,very_high,0.0,0.0,low,low,low,1,1,4,,,,,
322529,2.0,3.0,2.0,2.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s3_4_up,s1_0,s1_0,s1_0,s1_0,s1_0,5.0,low,high,low,0.00136986301369863,0.00136986301369863,high,low,low,2,3,2,,,,,
322530,1.0,1.0,2.0,2.0,2.0,s3_36_up,5.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322533,2.0,2.0,3.0,4.0,1.0,s2_8_36,4.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,22.0,high,high,very_high,0.0123287671232877,0.010958904109589,high,high,high,3,3,4,,,,,
322534,2.0,3.0,2.0,4.0,1.0,s1_below_8,1.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,22.0,low,very_high,very_low,0.00136986301369863,0.00136986301369863,low,low,high,2,4,1,,,,,
322536,2.0,2.0,2.0,3.0,1.0,s1_below_8,2.0,s4_6_up,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,26.0,high,high,low,0.00958904109589041,0.0410958904109589,high,high,high,3,3,2,,,,,
322537,2.0,2.0,3.0,3.0,1.0,s2_8_36,5.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s1_0,s2_1_up,s1_0,22.0,high,high,low,0.0,0.00273972602739726,high,high,high,3,3,2,,,,,
322538,1.0,3.0,1.0,1.0,2.0,s1_below_8,3.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s1_0,20.0,low,high,very_high,0.534246575342466,0.00821917808219178,high,low,low,2,3,4,,,,,
322540,2.0,2.0,2.0,2.0,2.0,s2_8_36,3.0,s3_3_5,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,13.0,high,very_high,low,0.0123287671232877,0.0123287671232877,high,high,high,3,4,2,,,,,
322543,2.0,1.0,1.0,1.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s2_1_3,s1_0,s2_1_up,s1_0,s1_0,s1_0,9.0,very_low,very_low,low,0.0,0.00547945205479452,high,high,high,1,1,2,,,,,
322544,1.0,1.0,3.0,4.0,2.0,s1_below_8,1.0,s2_2,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,10.0,low,very_low,high,0.0164383561643836,0.00547945205479452,low,low,low,2,1,3,,,,,
322545,1.0,3.0,1.0,1.0,1.0,s1_below_8,2.0,s4_6_up,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,8.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322547,1.0,1.0,2.0,2.0,1.0,s3_36_up,3.0,s1_below_2,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,5.0,very_high,very_high,very_high,5.0,5.0,high,high,high,4,4,4,,,,,
322549,1.0,1.0,2.0,2.0,2.0,s2_8_36,4.0,s4_6_up,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,16.0,very_low,high,high,0.0575342465753425,0.0438356164383562,high,high,low,1,3,3,,,,,
322550,1.0,2.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,16.0,very_high,very_high,very_high,0.263013698630137,0.0410958904109589,high,low,low,4,4,4,,,,,
322551,2.0,2.0,3.0,3.0,1.0,s2_8_36,4.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,69.0,very_high,very_high,high,0.00547945205479452,0.00547945205479452,high,high,high,4,4,3,,,,,
322553,1.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,1.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322554,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,18.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322557,1.0,1.0,3.0,3.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s2_1_4,16.0,high,very_high,very_high,0.297260273972603,0.2,high,high,high,3,4,4,,,,,
322558,1.0,4.0,1.0,1.0,2.0,s1_below_8,5.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,8.0,very_high,low,very_high,0.0328767123287671,0.131506849315068,low,low,high,4,2,4,,,,,
322560,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s1_0,s3_3_up,s2_1_up,s2_1_4,13.0,high,high,low,0.0,0.0,low,low,low,3,3,2,,,,,
322561,1.0,1.0,1.0,1.0,2.0,s3_36_up,3.0,s1_below_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,8.0,very_high,high,low,0.0,0.0,low,low,low,4,3,2,,,,,
322562,1.0,1.0,3.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,22.0,high,high,high,0.0602739726027397,0.0150684931506849,high,high,high,3,3,3,,,,,
322563,2.0,2.0,1.0,1.0,1.0,s3_36_up,3.0,s1_below_2,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s1_0,s3_5_up,9.0,high,very_low,low,0.0,0.0,low,low,high,3,1,2,,,,,
322565,1.0,4.0,2.0,3.0,1.0,s2_8_36,3.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,11.0,very_high,very_high,very_high,0.0,0.0,low,low,high,4,4,4,,,,,
322567,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,56.0,low,very_high,very_high,0.0,0.0,high,low,low,2,4,4,,,,,
322568,1.0,2.0,2.0,2.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,45.0,very_low,very_low,very_low,0.0,0.0,low,high,high,1,1,1,,,,,
322569,1.0,4.0,2.0,4.0,1.0,s1_below_8,4.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s3_5_up,11.0,high,high,low,0.00547945205479452,0.00547945205479452,high,high,high,3,3,2,,,,,
322571,1.0,3.0,1.0,1.0,1.0,s3_36_up,3.0,s2_2,s1_0,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,14.0,low,high,low,0.0,0.00821917808219178,low,high,high,2,3,2,,,,,
322572,1.0,1.0,1.0,1.0,2.0,s1_below_8,2.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,25.0,low,high,high,0.0589041095890411,0.0,high,high,low,2,3,3,,,,,
322573,2.0,3.0,2.0,4.0,2.0,s3_36_up,5.0,s1_below_2,s2_1_3,s1_0,s1_0,s1_0,s1_0,s2_1_up,s2_1_4,6.0,very_high,very_high,very_high,0.00410958904109589,0.010958904109589,high,high,high,4,4,4,,,,,
322574,1.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,22.0,very_high,very_low,very_low,0.0,0.0,low,low,low,4,1,1,,,,,
322575,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s1_below_2,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,12.0,low,low,very_high,0.0,0.0,low,low,low,2,2,4,,,,,
322576,1.0,1.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,17.0,low,low,high,0.0,0.00821917808219178,high,high,high,2,2,3,,,,,
322578,1.0,1.0,1.0,1.0,1.0,s3_36_up,5.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,16.0,high,very_high,very_high,0.00273972602739726,0.0,high,low,high,3,4,4,,,,,
322579,1.0,2.0,2.0,2.0,1.0,s3_36_up,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s1_0,s1_0,s3_5_up,29.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
322581,2.0,3.0,2.0,2.0,1.0,s1_below_8,1.0,s1_below_2,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,22.0,very_low,very_low,very_low,0.0,0.0,low,low,high,1,1,1,,,,,
322582,1.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s1_0,s3_3_up,s2_1_up,s2_1_4,13.0,high,high,very_high,0.00821917808219178,0.201369863013699,high,high,high,3,3,4,,,,,
322583,2.0,2.0,3.0,4.0,1.0,s2_8_36,3.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,48.0,high,high,very_high,0.0,0.0,high,high,high,3,3,4,,,,,
322585,1.0,3.0,3.0,4.0,2.0,s3_36_up,5.0,s2_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,69.0,low,very_low,high,0.0219178082191781,0.0219178082191781,high,high,high,2,1,3,,,,,
322586,2.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s2_1_3,s1_0,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,33.0,very_high,very_high,high,0.0,0.0,high,low,low,4,4,3,,,,,
322588,2.0,3.0,1.0,1.0,2.0,s2_8_36,2.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,6.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322589,1.0,2.0,1.0,1.0,2.0,s3_36_up,3.0,s1_below_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,12.0,high,very_high,very_high,1.05205479452055,1.72876712328767,high,high,high,3,4,4,,,,,
322590,1.0,2.0,3.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,83.0,very_low,low,low,0.0328767123287671,0.00821917808219178,high,low,low,1,2,2,,,,,
322591,2.0,3.0,2.0,2.0,1.0,s2_8_36,1.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,9.0,very_low,low,low,0.0,0.0,high,low,high,1,2,2,,,,,
322593,1.0,1.0,3.0,4.0,1.0,s1_below_8,1.0,s4_6_up,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s2_1_4,30.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322594,2.0,2.0,3.0,3.0,1.0,s1_below_8,4.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,14.0,very_low,low,very_low,0.0,0.0,low,low,low,1,2,1,,,,,
322596,1.0,2.0,2.0,2.0,1.0,s2_8_36,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,25.0,high,high,very_high,0.0,0.0219178082191781,low,low,high,3,3,4,,,,,
322597,2.0,2.0,3.0,4.0,2.0,s2_8_36,2.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,7.0,low,low,very_high,0.0,0.0,low,low,high,2,2,4,,,,,
322599,1.0,2.0,1.0,1.0,2.0,s3_36_up,5.0,s2_2,s1_0,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,8.0,high,high,high,0.0164383561643836,0.0191780821917808,high,high,high,3,3,3,,,,,
322602,2.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s4_6_up,s1_0,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s1_0,20.0,high,very_low,low,0.0,0.0,low,low,low,3,1,2,,,,,
322603,2.0,1.0,3.0,4.0,2.0,s3_36_up,4.0,s1_below_2,s2_1_3,s1_0,s1_0,s1_0,s1_0,s2_1_up,s1_0,4.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322607,1.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s1_0,8.0,high,low,low,0.00547945205479452,0.00547945205479452,high,high,low,3,2,2,,,,,
322608,2.0,4.0,1.0,1.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,4.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
