,id,id_contact,Gender_A,Age_A,Householdsize,MaritalStatus,Education_A,Income,age_diff,edu_diff,gender_diff,duration,distance,socialcategory,visit,receive,dining,bar,cinema,recreation,vacation,shopping,Paidwork
15665,322844,Cor,1.0,5.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15666,322844,Dirk,1.0,5.0,2.0,2.0,2.0,3.0,-1.0,0.0,0.0,5.0,6.0,1.0,4.0,4.0,7.0,8.0,8.0,8.0,8.0,7.0,0
15667,322844,Dolly,1.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,-1.0,3.0,4.0,1.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15668,322844,Frits,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,7.0,1.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,0
15669,322844,Gre,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,-1.0,5.0,4.0,1.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15670,322844,Hannie,1.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,-1.0,4.0,3.0,1.0,2.0,2.0,6.0,6.0,6.0,2.0,6.0,6.0,0
15671,322844,PIET,1.0,5.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15672,322844,Piet,1.0,5.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,8.0,8.0,8.0,2.0,8.0,8.0,0
15673,322844,Stefan,1.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,4.0,1.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15674,322844,Trudie,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,-1.0,5.0,7.0,1.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,0
15675,322844,Wim,1.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,4.0,3.0,1.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15676,322845,an,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15677,322845,angel,2.0,5.0,1.0,1.0,2.0,3.0,-2.0,1.0,0.0,4.0,5.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15678,322845,buurman,2.0,5.0,1.0,1.0,2.0,3.0,-1.0,1.0,1.0,4.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15679,322845,buurvrouw,2.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15680,322845,ellie,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0
15681,322845,gerad,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15682,322845,gerdie,2.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15683,322845,heidi,2.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,9.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15684,322845,nina,2.0,5.0,1.0,1.0,2.0,3.0,-2.0,1.0,0.0,4.0,5.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15685,322845,olaf,2.0,5.0,1.0,1.0,2.0,3.0,-2.0,1.0,1.0,4.0,5.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15686,322845,oma,2.0,5.0,1.0,1.0,2.0,3.0,-1.0,1.0,0.0,5.0,5.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15687,322845,opa,2.0,5.0,1.0,1.0,2.0,3.0,-1.0,1.0,0.0,5.0,5.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15688,322845,piet,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15689,322845,ricardo,2.0,5.0,1.0,1.0,2.0,3.0,-2.0,1.0,1.0,4.0,5.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15690,322847,an,1.0,4.0,2.0,2.0,3.0,5.0,0.0,1.0,-1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15691,322847,ange,1.0,4.0,2.0,2.0,3.0,5.0,0.0,1.0,-1.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15692,322847,bart,1.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15693,322847,feb,1.0,4.0,2.0,2.0,3.0,5.0,-3.0,2.0,-1.0,1.0,2.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15694,322847,fed,1.0,4.0,2.0,2.0,3.0,5.0,-3.0,2.0,0.0,3.0,2.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15695,322847,ger,1.0,4.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15696,322847,har,1.0,4.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15697,322847,jel,1.0,4.0,2.0,2.0,3.0,5.0,-3.0,2.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15698,322847,jor,1.0,4.0,2.0,2.0,3.0,5.0,-3.0,2.0,0.0,4.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,20
15699,322847,l,1.0,4.0,2.0,2.0,3.0,5.0,-2.0,1.0,0.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15700,322847,m,1.0,4.0,2.0,2.0,3.0,5.0,-2.0,2.0,-1.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15701,322847,mar,1.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,-1.0,5.0,2.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,20
15702,322847,marg,1.0,4.0,2.0,2.0,3.0,5.0,0.0,1.0,-1.0,5.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,3.0,8.0,3.0,20
15703,322847,mart,1.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,0.0,5.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15704,322847,mie,1.0,4.0,2.0,2.0,3.0,5.0,-2.0,2.0,-1.0,5.0,1.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15705,322847,oma,1.0,4.0,2.0,2.0,3.0,5.0,-2.0,2.0,-1.0,5.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15706,322847,sas,1.0,4.0,2.0,2.0,3.0,5.0,1.0,0.0,-1.0,5.0,2.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,20
15707,322849,Angelica,2.0,5.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0
15708,322849,Annie,2.0,5.0,2.0,2.0,2.0,4.0,-1.0,0.0,0.0,5.0,1.0,1.0,3.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15709,322849,Ans,2.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,5.0,1.0,1.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,0
15710,322849,Ans2,2.0,5.0,2.0,2.0,2.0,4.0,-1.0,1.0,0.0,5.0,1.0,1.0,3.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15711,322849,Arend,2.0,5.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,2.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15712,322849,Diego,2.0,5.0,2.0,2.0,2.0,4.0,4.0,0.0,1.0,4.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0
15713,322849,Gino,2.0,5.0,2.0,2.0,2.0,4.0,-2.0,0.0,1.0,4.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,0
15714,322849,Gretha,2.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,5.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,0
15715,322849,Henk,2.0,5.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,4.0,4.0,2.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,0
15716,322849,Jack,2.0,5.0,2.0,2.0,2.0,4.0,0.0,-1.0,1.0,5.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,0
15717,322849,Jan,2.0,5.0,2.0,2.0,2.0,4.0,-1.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15718,322849,Judih,2.0,5.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,5.0,4.0,7.0,4.0,4.0,6.0,7.0,8.0,8.0,8.0,8.0,0
15719,322849,Marjo,2.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,0
15720,322849,Moniek,2.0,5.0,2.0,2.0,2.0,4.0,2.0,-1.0,0.0,3.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,0
15721,322849,Rafaela,2.0,5.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,0
15722,322849,Richard,2.0,5.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,5.0,3.0,7.0,6.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,0
15723,322849,Roger,2.0,5.0,2.0,2.0,2.0,4.0,4.0,0.0,1.0,5.0,4.0,7.0,5.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,0
15724,322849,Suzanne,2.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0
15725,322849,Tineke,2.0,5.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,0
15726,322851,brigit,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15727,322851,eugenie,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15728,322851,hannie,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,8.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15729,322851,marij,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15730,322851,marion,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15731,322851,monique,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15732,322851,ria,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15733,322851,sjan,2.0,4.0,1.0,1.0,2.0,2.0,-1.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15734,322853,Arie,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,1.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15735,322853,Bert,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15736,322853,Brigitte,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,5.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15737,322853,Cristien,2.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15738,322853,Evert,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,1.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15739,322853,Gerda,2.0,4.0,2.0,2.0,2.0,2.0,-0.0,0.0,0.0,5.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15740,322853,Gijs,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15741,322853,Han,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,1.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15742,322853,Huib,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,1.0,5.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15743,322853,Ineke,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15744,322853,Irma,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15745,322853,Joke,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15746,322853,Marry,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15747,322853,Megan,2.0,4.0,2.0,2.0,2.0,2.0,-3.0,1.0,0.0,4.0,5.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15748,322853,Rita,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15749,322853,Robert,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15750,322853,Wil,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15751,322853,truus,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15752,322853,wout,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15753,322855,senna,1.0,5.0,2.0,2.0,2.0,2.0,-2.0,1.0,0.0,4.0,4.0,7.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0
15754,322856,Marijke,1.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,-1.0,3.0,1.0,1.0,4.0,5.0,6.0,0.0,8.0,8.0,8.0,8.0,0
15755,322856,Thea,1.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,-1.0,4.0,1.0,3.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
15756,322856,ilse,1.0,6.0,1.0,1.0,2.0,3.0,3.0,-1.0,-1.0,5.0,8.0,7.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0
15757,322856,suzanne,1.0,6.0,1.0,1.0,2.0,3.0,5.0,0.0,-1.0,5.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15758,322857,Annelies,1.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,-1.0,5.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15759,322857,Ans,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,-1.0,5.0,2.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
15760,322857,Bogdan,1.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15761,322857,Carla,1.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,-1.0,5.0,1.0,1.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0
15762,322857,Desiree,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,-1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15763,322857,Ellie,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,-1.0,5.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15764,322857,Gerlie,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,-1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15765,322857,Henk,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15766,322857,Jo,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15767,322857,John,1.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15768,322857,Kyrsha,1.0,5.0,2.0,2.0,2.0,3.0,-2.0,1.0,-1.0,3.0,3.0,7.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,6.0,0
15769,322857,Marian,1.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,-1.0,5.0,7.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15770,322857,Martin,1.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15771,322857,Matheus,1.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15772,322857,Maud,1.0,5.0,2.0,2.0,2.0,3.0,3.0,-1.0,-1.0,3.0,1.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0
15773,322857,Maurice,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,5.0,3.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,0
15774,322857,Norbert,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15775,322857,Paula,1.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,-1.0,5.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15776,322857,Rens,1.0,5.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0,4.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15777,322857,Sandor,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,0
15778,322857,Wilbert,1.0,5.0,2.0,2.0,2.0,3.0,1.0,-1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15779,322857,ans,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,-1.0,5.0,1.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15780,322857,carla,1.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,-1.0,5.0,1.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15781,322857,claudia,1.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,-1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15782,322858,Anjo,2.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,8.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,10
15783,322858,Herma,2.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10
15784,322858,Maria,2.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,10
15785,322858,Mieke,2.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,10
15786,322859,Eb2,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,-1.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15787,322859,Gb,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,-1.0,3.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15788,322859,Jb,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15789,322859,Jb2,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15790,322859,Jv,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,-1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
15791,322859,Miiv,1.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,-1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
15792,322859,a,1.0,5.0,2.0,2.0,2.0,5.0,0.0,0.0,-1.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15793,322859,ab,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15794,322859,ak,1.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,-1.0,5.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
15795,322859,aw,1.0,5.0,2.0,2.0,2.0,5.0,2.0,-1.0,-1.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15796,322859,bv,1.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,-1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
15797,322859,c,1.0,5.0,2.0,2.0,2.0,5.0,1.0,0.0,-1.0,5.0,8.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15798,322859,e,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,-1.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15799,322859,eb,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,-1.0,2.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15800,322859,fb,1.0,5.0,2.0,2.0,2.0,5.0,-1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15801,322859,gb,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,-1.0,3.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15802,322859,gb2,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,-1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15803,322859,gp,1.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
15804,322859,gw,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15805,322859,h,1.0,5.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15806,322859,hbb,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,5.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15807,322859,hv,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
15808,322859,hvw,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15809,322859,inv,1.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,-1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
15810,322859,j,1.0,5.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15811,322859,jb,1.0,5.0,2.0,2.0,2.0,5.0,-1.0,1.0,0.0,3.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15812,322859,jb2,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15813,322859,jbb,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,-1.0,5.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15814,322859,jbw,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
